,user_id,isbn,book_rating,user,book
13099,1548,0553258540,9.0,376,2243
13101,1548,0765342294,8.0,376,3094
13104,1550,0802713661,9.0,377,3193
13106,1554,0440237688,9.0,378,1604
13107,1554,0679884394,10.0,378,2843
13109,1556,1566091446,5.0,379,3808
13112,1558,006105660X,10.0,380,186
13113,1558,0374281602,9.0,380,951
13114,1558,0425167720,7.0,380,1419
13115,1558,0446519960,10.0,380,1703
13116,1558,0609610597,10.0,380,2518
13117,1558,0671698419,10.0,380,2692
13118,1559,0060173289,10.0,381,55
13127,1570,0156787334,10.0,382,436
13130,1582,1569314195,10.0,383,3823
13132,1583,0060908548,5.0,384,103
13133,1585,0028606353,5.0,385,23
13134,1585,0061030953,4.0,385,169
13135,1585,0316182540,7.0,385,614
13136,1585,0316919896,7.0,385,648
13137,1585,0345413903,7.0,385,778
13138,1585,0446355224,4.0,385,1680
13139,1585,0446604658,6.0,385,1732
13140,1585,0446611611,6.0,385,1763
13141,1585,0449212602,8.0,385,1818
13142,1585,0451147375,5.0,385,1869
13143,1585,0451178033,6.0,385,1892
13144,1585,0553282476,7.0,385,2278
13145,1585,0553299506,7.0,385,2301
13146,1585,0553343874,6.0,385,2302
13147,1585,0684867621,4.0,385,2885
13148,1585,0881845906,5.0,385,3495
13149,1586,0590634275,7.0,386,2493
13151,1589,0061031569,5.0,387,173
13152,1591,3257228007,10.0,388,4145
13153,1596,0060002492,5.0,389,36
13154,1596,0385511612,6.0,389,1221
13157,1596,0679426159,6.0,389,2776
13160,1597,0316569321,7.0,390,623
13161,1597,0671020315,5.0,390,2580
13162,1597,067169071X,7.0,390,2689
13163,1597,0679732241,4.0,390,2803
13168,1608,0449212602,10.0,391,1818
13169,1608,0449214982,5.0,391,1821
13172,1608,0515090174,8.0,391,2079
13173,1608,0515095826,8.0,391,2083
13174,1608,0515111279,8.0,391,2088
13179,1615,3492232981,10.0,392,4263
13180,1616,0553580876,9.0,393,2375
13181,1617,0385475713,7.0,394,1185
13182,1617,0553268449,8.0,394,2254
13185,1619,0440225701,9.0,395,1578
13186,1619,0553280341,7.0,395,2275
13187,1619,0553578693,7.0,395,2366
13188,1633,0425045250,7.0,396,1358
13189,1639,0689825234,9.0,397,2931
13190,1641,0553375407,7.0,398,2309
13193,1650,0804106304,10.0,399,3210
13194,1652,0151006903,7.0,400,410
13196,1652,0385504209,7.0,400,1215
13197,1652,0679744479,7.0,400,2812
13200,1652,1931561281,5.0,400,3983
13201,1653,8401466350,7.0,401,4344
13202,1654,1562477676,8.0,402,3786
13203,1660,0312983654,6.0,403,588
13204,1660,0345454073,3.0,403,821
13206,1660,0553561618,6.0,403,2325
13207,1660,0553582747,5.0,403,2382
13208,1660,0553582933,7.0,403,2387
13210,1660,0671034022,6.0,403,2606
13211,1660,0789414708,6.0,403,3170
13212,1660,089480829X,7.0,403,3583
13233,1674,0060187271,10.0,404,62
13238,1674,0060975547,9.0,404,141
13240,1674,0131554255,7.0,404,272
13244,1674,0312314256,10.0,404,531
13245,1674,0312868308,5.0,404,549
13246,1674,0312874006,1.0,404,551
13247,1674,0316136778,10.0,404,607
13248,1674,0345382544,9.0,404,754
13249,1674,0345384466,7.0,404,756
13251,1674,0345416880,7.0,404,780
13253,1674,0375725784,10.0,404,1007
13256,1674,0385483503,10.0,404,1189
13257,1674,038548951X,10.0,404,1195
13258,1674,0385497288,10.0,404,1206
13259,1674,0393312801,10.0,404,1238
13263,1674,0445202718,1.0,404,1662
13266,1674,0449912558,5.0,404,1860
13267,1674,0451162463,8.0,404,1876
13270,1674,0553380958,10.0,404,2316
13271,1674,0590486101,10.0,404,2483
13273,1674,0618129030,8.0,404,2530
13276,1674,0679725164,6.0,404,2798
13278,1674,0679775471,8.0,404,2834
13283,1674,0812505166,10.0,404,3272
13289,1683,0786005998,7.0,405,3133
13290,1684,0385254520,8.0,406,1132
13295,1688,0515122491,5.0,407,2098
13296,1688,051512902X,5.0,407,2107
13297,1688,0515131091,6.0,407,2114
13298,1688,0552138223,9.0,407,2178
13302,1688,0812530314,6.0,407,3298
13303,1696,8401427177,8.0,408,4342
13304,1696,8420401153,8.0,408,4350
13305,1696,8484502112,8.0,408,4427
13310,1706,0060182792,9.0,409,59
13311,1706,0345392825,5.0,409,764
13312,1706,0393038440,4.0,409,1233
13314,1706,0446606723,7.0,409,1739
13315,1706,0451524934,10.0,409,2009
13316,1706,0679721819,8.0,409,2794
13317,1706,0737020121,8.0,409,2975
13318,1718,0743418174,8.0,410,3031
13319,1719,0375412972,7.0,411,972
13320,1719,0671027123,3.0,411,2598
13321,1719,0679745645,7.0,411,2815
13322,1719,1569470901,5.0,411,3824
13323,1721,0449225151,9.0,412,1834
13324,1723,0590449737,5.0,413,2468
13331,1725,0765342405,9.0,414,3095
13335,1725,844062719X,10.0,414,4386
13337,1725,844507119X,10.0,414,4393
13340,1725,8466307982,7.0,414,4400
13347,1730,0767905180,8.0,415,3110
13348,1733,0060536705,7.0,416,91
13349,1733,0061042005,9.0,416,176
13351,1733,0061083275,9.0,416,195
13352,1733,0061095869,8.0,416,205
13354,1733,0312968256,6.0,416,568
13356,1733,0312983824,5.0,416,589
13357,1733,0316089699,5.0,416,602
13360,1733,0345447840,10.0,416,811
13363,1733,0373079621,3.0,416,843
13364,1733,0373121601,8.0,416,853
13365,1733,0373121709,5.0,416,854
13366,1733,0373121857,8.0,416,855
13367,1733,0373168438,9.0,416,862
13368,1733,0373169299,5.0,416,863
13370,1733,0373195036,9.0,416,864
13371,1733,0373196636,4.0,416,865
13372,1733,0373218400,9.0,416,871
13374,1733,0373224818,8.0,416,873
13376,1733,0373226934,8.0,416,877
13377,1733,0373226950,10.0,416,878
13378,1733,0373240228,10.0,416,879
13379,1733,0373242328,6.0,416,880
13382,1733,037325928X,7.0,416,889
13383,1733,0373259840,7.0,416,890
13384,1733,0373271867,7.0,416,891
13385,1733,0373273193,8.0,416,894
13387,1733,0373301529,6.0,416,897
13388,1733,0373301537,6.0,416,898
13391,1733,037330174X,8.0,416,899
13397,1733,0373700474,10.0,416,918
13398,1733,0373703023,5.0,416,919
13399,1733,0373706200,8.0,416,920
13400,1733,0373706545,5.0,416,921
13401,1733,0373706901,10.0,416,922
13405,1733,0373707959,8.0,416,923
13408,1733,037370822X,7.0,416,924
13409,1733,0373708300,5.0,416,925
13410,1733,0373708319,6.0,416,926
13411,1733,0373708351,10.0,416,928
13416,1733,0373764146,7.0,416,931
13417,1733,037383232X,9.0,416,937
13418,1733,0373835426,7.0,416,942
13419,1733,0373871864,4.0,416,944
13420,1733,0373871945,6.0,416,945
13423,1733,038076735X,7.0,416,1083
13424,1733,0380775840,9.0,416,1087
13425,1733,0380777304,8.0,416,1088
13430,1733,0425181111,7.0,416,1447
13431,1733,0440168724,9.0,416,1525
13433,1733,0440225868,8.0,416,1580
13435,1733,0446346438,2.0,416,1677
13436,1733,0446357405,7.0,416,1681
13439,1733,0446364762,5.0,416,1690
13440,1733,0446527130,7.0,416,1713
13443,1733,0446603082,8.0,416,1727
13444,1733,0449210197,1.0,416,1814
13445,1733,0451205189,9.0,416,1925
13446,1733,0451205650,5.0,416,1928
13447,1733,0451207963,10.0,416,1934
13448,1733,0505522969,5.0,416,2073
13450,1733,0505524333,10.0,416,2075
13451,1733,050552435X,10.0,416,2076
13454,1733,0515118230,8.0,416,2091
13456,1733,0515130419,8.0,416,2112
13457,1733,051513287X,9.0,416,2120
13458,1733,0517077744,8.0,416,2136
13459,1733,0553107232,7.0,416,2196
13460,1733,0553267159,5.0,416,2253
13461,1733,0553285947,7.0,416,2285
13462,1733,055329945X,8.0,416,2300
13463,1733,0553562746,7.0,416,2326
13465,1733,0553574078,8.0,416,2347
13467,1733,0553584898,9.0,416,2395
13468,1733,059035342X,10.0,416,2431
13469,1733,0671007696,9.0,416,2567
13472,1733,0671521446,7.0,416,2635
13476,1733,067179793X,5.0,416,2737
13477,1733,0689856644,10.0,416,2938
13480,1733,0743412621,8.0,416,3026
13481,1733,0743431367,10.0,416,3041
13482,1733,0743467191,9.0,416,3052
13487,1733,0821740121,10.0,416,3362
13489,1733,0821768107,9.0,416,3366
13491,1733,0828003882,5.0,416,3378
13492,1733,0843948078,8.0,416,3414
13496,1733,0971880107,1.0,416,3673
13497,1733,1551664348,7.0,416,3701
13498,1733,155166450X,8.0,416,3702
13500,1733,1551665794,7.0,416,3707
13502,1733,1551666200,9.0,416,3708
13503,1733,1551669404,6.0,416,3718
13505,1745,0380804670,8.0,417,1099
13519,1759,067164257X,8.0,418,2669
13521,1762,8807810360,6.0,419,4451
13523,1768,0440226430,10.0,420,1582
13525,1773,0804106304,9.0,421,3210
13526,1775,0140348107,8.0,422,354
13529,1782,0884092119,9.0,423,3505
13531,1790,0060506679,4.0,424,83
13532,1790,0375701427,8.0,424,989
13533,1790,044022165X,5.0,424,1563
13534,1790,0553135457,6.0,424,2201
13535,1790,0671793489,8.0,424,2733
13536,1790,0803263724,8.0,424,3197
13537,1791,0380000830,8.0,425,1031
13538,1791,0380014300,8.0,425,1040
13539,1791,0812504364,7.0,425,3269
13540,1792,0895773570,7.0,426,3588
13541,1792,155874262X,8.0,426,3752
13556,1797,2743606789,8.0,427,4107
13557,1799,8806160427,9.0,428,4443
13560,1802,0553255142,7.0,429,2234
13561,1803,0385504209,9.0,430,1215
13562,1805,0060936363,7.0,431,130
13563,1805,0312195516,9.0,431,501
13564,1805,0312281250,7.0,431,520
13565,1805,0345406516,6.0,431,775
13566,1805,038082101X,7.0,431,1114
13567,1805,0385490461,8.0,431,1196
13569,1805,843760494X,8.0,431,4382
13570,1805,9500703203,7.0,431,4466
13573,1807,3453099613,3.0,432,4229
13575,1812,0312774842,8.0,433,538
13576,1812,0312979479,9.0,433,576
13578,1812,0375727566,8.0,433,1014
13589,1812,0671708635,7.0,433,2694
13594,1812,1579213405,6.0,433,3872
13595,1813,0399139125,4.0,434,1307
13599,1830,0553377884,6.0,435,2312
13600,1830,0553572997,7.0,435,2343
13601,1835,9679787834,6.0,436,4468
13602,1838,0061012289,9.0,437,158
13604,1838,0425162788,9.0,437,1411
13607,1838,0609605623,8.0,437,2514
13608,1841,0451208811,5.0,438,1938
13609,1844,3404920910,8.0,439,4161
13610,1846,2070419878,10.0,440,4017
13612,1848,0061030651,5.0,441,168
13613,1848,0070419361,10.0,441,257
13615,1848,0156027321,10.0,441,433
13619,1848,0312852487,10.0,441,543
13620,1848,0345342968,10.0,441,718
13622,1848,0345348109,9.0,441,722
13624,1848,0345378482,8.0,441,748
13627,1848,0345417623,8.0,441,781
13630,1848,0345443683,9.0,441,807
13631,1848,0375705090,9.0,441,997
13632,1848,0385029551,10.0,441,1127
13633,1848,0394712447,10.0,441,1256
13642,1848,0451169530,5.0,441,1884
13645,1848,0525463313,6.0,441,2159
13652,1848,0671722727,10.0,441,2703
13654,1848,0684818868,10.0,441,2857
13655,1848,0717802418,10.0,441,2964
13656,1848,0762406984,10.0,441,3088
13657,1848,0765348438,10.0,441,3099
13658,1848,0765348446,10.0,441,3100
13659,1848,0778800229,5.0,441,3124
13660,1848,0786868716,10.0,441,3154
13661,1848,0804832463,10.0,441,3223
13662,1848,0812511816,10.0,441,3276
13663,1848,0812513738,8.0,441,3279
13666,1848,0812550706,8.0,441,3325
13667,1848,0871401185,7.0,441,3449
13668,1848,0890420254,10.0,441,3561
13669,1848,1882180887,7.0,441,3942
13670,1848,1929194196,10.0,441,3977
13671,1848,477001970X,9.0,441,4339
13675,1850,0340612843,7.0,442,670
13684,1859,0812515609,8.0,443,3283
13689,1863,3442424623,8.0,444,4202
13690,1863,3502517959,7.0,444,4280
13692,1869,0425122123,8.0,445,1387
13693,1869,0812530489,10.0,445,3299
13695,1878,0446326488,7.0,446,1672
13696,1881,0446609986,9.0,447,1753
13697,1881,080410882X,4.0,447,3212
13698,1888,0375726624,8.0,448,1010
13699,1891,0892882816,5.0,449,3572
13700,1891,1577487370,7.0,449,3869
13702,1892,0767902521,9.0,450,3103
13703,1898,0060922532,8.0,451,110
13704,1898,0060951710,9.0,451,134
13705,1898,0385484518,8.0,451,1193
13706,1898,0786864133,8.0,451,3147
13707,1900,006251119X,7.0,452,224
13710,1901,0345380274,4.0,453,751
13711,1901,0440224039,6.0,453,1569
13717,1903,0060928069,7.0,454,115
13719,1903,0060931361,9.0,454,122
13724,1903,0130289221,10.0,454,267
13725,1903,0130647608,3.0,454,269
13726,1903,0130891347,8.0,454,270
13727,1903,0130957011,9.0,454,271
13728,1903,0140125086,10.0,454,304
13732,1903,0140260234,10.0,454,327
13736,1903,0140289216,10.0,454,338
13740,1903,0151104212,10.0,454,413
13743,1903,0194315193,10.0,454,445
13748,1903,0300087152,10.0,454,466
13750,1903,0316441791,10.0,454,620
13751,1903,0316777730,10.0,454,639
13754,1903,0340697687,10.0,454,672
13756,1903,0345333152,10.0,454,705
13762,1903,0345409469,10.0,454,776
13766,1903,0375757325,9.0,454,1019
13768,1903,0380810336,10.0,454,1101
13773,1903,0385722192,2.0,454,1228
13777,1903,0394743644,10.0,454,1260
13778,1903,0415167914,10.0,454,1352
13782,1903,0435240609,9.0,454,1481
13788,1903,044022330X,6.0,454,1567
13789,1903,0446391581,10.0,454,1693
13794,1903,0452266688,10.0,454,2022
13798,1903,0465021433,10.0,454,2045
13800,1903,0517084732,8.0,454,2137
13805,1903,0582037670,8.0,454,2412
13808,1903,0670031518,10.0,454,2536
13811,1903,067162248X,10.0,454,2662
13813,1903,0679430946,10.0,454,2779
13818,1903,0684866005,1.0,454,2883
13820,1903,068815252X,3.0,454,2904
13821,1903,0688164080,10.0,454,2910
13834,1903,0767913973,8.0,454,3115
13835,1903,078686351X,6.0,454,3145
13838,1903,0803959907,10.0,454,3206
13840,1903,0806957050,10.0,454,3245
13844,1903,0812550706,10.0,454,3325
13845,1903,0840339402,7.0,454,3396
13852,1903,0879804211,1.0,454,3485
13855,1903,0953309819,8.0,454,3652
13856,1903,0968246907,10.0,454,3666
13860,1903,1564146731,9.0,454,3799
13861,1903,1565115228,10.0,454,3803
13863,1903,1565840968,6.0,454,3805
13866,1903,157322829X,10.0,454,3844
13868,1903,1573922110,10.0,454,3852
13870,1903,1581820542,1.0,454,3875
13871,1903,1585420611,10.0,454,3882
13877,1903,185788292X,9.0,454,3923
13882,1903,B0000DAPP1,5.0,454,4473
13884,1905,0553274503,5.0,455,2265
13886,1915,0440224659,7.0,456,1572
13887,1918,1841492086,8.0,457,3902
13891,1923,0330357190,8.0,458,659
13893,1923,0413588106,8.0,458,1351
13894,1923,0671757059,8.0,458,2726
13899,1928,0312267819,5.0,459,514
13900,1928,0316666343,10.0,459,627
13906,1928,0394830148,9.0,459,1272
13921,1928,0835902242,8.0,459,3380
13925,1928,1563521024,5.0,459,3795
13927,1933,0440226430,8.0,460,1582
13928,1937,0060175532,7.0,461,57
13930,1945,0671023373,10.0,462,2585
13931,1947,0679748083,9.0,463,2818
13934,1949,0425175405,8.0,464,1434
13935,1951,0749930721,7.0,465,3069
13940,1961,0345298365,8.0,466,688
13944,1966,1570422826,7.0,467,3830
13946,1971,0312874995,7.0,468,552
13950,1978,0425185702,10.0,469,1458
13955,1989,0684862719,9.0,470,2881
13962,1990,8532501192,5.0,471,4434
13963,1990,8570070063,9.0,471,4435
13967,1990,8585622032,7.0,471,4437
13970,1995,8485229606,5.0,472,4430
13971,1996,0140272658,8.0,473,331
13972,1996,0552998338,7.0,473,2181
13974,2009,0385299842,7.0,474,1137
13976,2009,0486243451,8.0,474,2054
13978,2009,0713723076,9.0,474,2948
13979,2009,071411393X,9.0,474,2949
13980,2009,087226002X,7.0,474,3454
13981,2009,1555910408,8.0,474,3726
13990,2010,0380796090,6.0,475,1097
13991,2010,0399147357,7.0,475,1330
13992,2010,0440221420,5.0,475,1560
13994,2010,0446604666,10.0,475,1733
13996,2010,0451197879,8.0,475,1913
13999,2010,0671614460,4.0,475,2657
14000,2010,0684836491,5.0,475,2867
14001,2010,0684859262,8.0,475,2880
14003,2010,0688156126,9.0,475,2907
14004,2010,0740704532,8.0,475,2979
14006,2010,0836221974,5.0,475,3394
14009,2010,1552976246,2.0,475,3722
14012,2012,0316154067,9.0,476,609
14014,2012,0345353145,8.0,476,728
14016,2012,0413588106,10.0,476,1351
14020,2012,0449221482,8.0,476,1829
14022,2012,0515120863,6.0,476,2095
14023,2012,0553279912,10.0,476,2273
14024,2012,0553348973,5.0,476,2305
14028,2012,0670892963,2.0,476,2550
14029,2012,0671023616,8.0,476,2586
14032,2012,1855681870,8.0,476,3921
14034,2018,0446516538,5.0,477,1699
14035,2019,0440211727,5.0,478,1539
14036,2019,0440214041,5.0,478,1542
14038,2024,0060167084,8.0,479,50
14039,2024,0151002231,9.0,479,406
14040,2024,0226067114,8.0,479,457
14041,2024,0312028784,7.0,479,486
14042,2024,0380717972,9.0,479,1062
14043,2024,0385239068,5.0,479,1131
14044,2024,0393011224,9.0,479,1230
14045,2024,0415907411,8.0,479,1353
14047,2024,0472095978,9.0,479,2050
14048,2024,0525480374,5.0,479,2160
14049,2024,0525943730,5.0,479,2163
14050,2024,0802116825,8.0,479,3184
14051,2024,0802130259,5.0,479,3185
14052,2024,0807079200,9.0,479,3247
14053,2024,0812822625,5.0,479,3341
14054,2024,0841502439,9.0,479,3399
14055,2024,0846705672,9.0,479,3422
14056,2024,0877736510,8.0,479,3474
14057,2024,0878670319,9.0,479,3481
14058,2024,0890876096,8.0,479,3563
14059,2024,0896082172,8.0,479,3593
14060,2024,1555831753,5.0,479,3725
14061,2024,1560238763,8.0,479,3771
14062,2024,1565842103,8.0,479,3806
14063,2024,1895857058,9.0,479,3971
14064,2030,0060191988,10.0,480,64
14065,2030,0062500287,10.0,480,214
14066,2030,0062502174,10.0,480,217
14067,2030,0062507567,10.0,480,221
14068,2030,0062508482,10.0,480,222
14069,2030,0062509594,10.0,480,223
14070,2030,006251279X,10.0,480,225
14071,2030,0062513346,10.0,480,226
14072,2030,0062513982,10.0,480,227
14073,2030,0140298479,10.0,480,346
14074,2030,0140422226,10.0,480,366
14075,2030,0345453549,8.0,480,819
14076,2030,0345453557,10.0,480,820
14077,2030,0385315287,10.0,480,1148
14078,2030,0385484100,10.0,480,1192
14079,2030,0394404289,10.0,480,1241
14080,2030,0425133656,10.0,480,1396
14081,2030,0440108268,10.0,480,1517
14082,2030,0440204321,10.0,480,1531
14083,2030,044020562X,10.0,480,1532
14085,2030,0446676489,10.0,480,1780
14086,2030,0451525353,10.0,480,2010
14087,2030,0525945040,10.0,480,2166
14088,2030,0553255959,10.0,480,2235
14089,2030,0553274384,10.0,480,2264
14090,2030,0553476580,10.0,480,2320
14091,2030,067084487X,10.0,480,2543
14092,2030,0671777351,10.0,480,2730
14094,2030,0694524638,10.0,480,2943
14095,2030,0743400720,10.0,480,3015
14097,2030,0786860642,10.0,480,3142
14098,2030,0806514094,10.0,480,3243
14099,2030,0809237601,10.0,480,3251
14100,2030,0809237628,10.0,480,3252
14101,2030,0811812006,10.0,480,3261
14102,2030,0821211226,10.0,480,3354
14103,2030,0874221501,10.0,480,3457
14105,2030,0912365579,10.0,480,3617
14107,2030,0915811898,10.0,480,3625
14109,2030,1561706213,10.0,480,3779
14110,2030,1561707236,10.0,480,3780
14111,2030,1561707244,10.0,480,3781
14112,2030,1563054671,10.0,480,3791
14113,2030,1577310454,10.0,480,3867
14114,2030,1577311868,10.0,480,3868
14115,2030,1880032627,10.0,480,3938
14116,2030,1882591275,5.0,480,3943
14119,2033,0030020786,7.0,481,29
14120,2033,0060248025,10.0,481,71
14121,2033,0060256664,10.0,481,72
14122,2033,0060256737,10.0,481,74
14123,2033,0060950536,10.0,481,133
14124,2033,0061020419,7.0,481,163
14125,2033,0061020427,6.0,481,164
14126,2033,0061056278,10.0,481,183
14127,2033,0061056286,8.0,481,184
14128,2033,0061056294,9.0,481,185
14129,2033,0061059773,7.0,481,189
14132,2033,0133502813,10.0,481,276
14133,2033,0140386645,8.0,481,363
14134,2033,0142000663,10.0,481,393
14135,2033,0142500135,7.0,481,403
14137,2033,0192800493,6.0,481,438
14139,2033,0201632721,10.0,481,452
14141,2033,0312921098,8.0,481,554
14142,2033,0316542377,9.0,481,621
14143,2033,0316779032,10.0,481,640
14144,2033,0316779059,10.0,481,641
14145,2033,0345337662,5.0,481,712
14146,2033,0345340426,10.0,481,716
14148,2033,0375815260,10.0,481,1026
14149,2033,0380775123,10.0,481,1086
14154,2033,0399523308,6.0,481,1350
14155,2033,0439064864,9.0,481,1485
14156,2033,0439136350,9.0,481,1493
14157,2033,0439139597,9.0,481,1495
14158,2033,043935806X,9.0,481,1512
14163,2033,0441004997,7.0,481,1645
14166,2033,0451456718,10.0,481,1984
14168,2033,0451456734,10.0,481,1986
14169,2033,0451457781,8.0,481,1990
14170,2033,0451458028,10.0,481,1991
14171,2033,0451458508,10.0,481,1995
14172,2033,0451458990,10.0,481,1996
14173,2033,0451459423,10.0,481,1998
14175,2033,0452279089,10.0,481,2029
14177,2033,0471485527,10.0,481,2049
14182,2033,051513628X,6.0,481,2129
14191,2033,0553379534,10.0,481,2314
14192,2033,0553573136,8.0,481,2344
14193,2033,0590353403,9.0,481,2430
14194,2033,0595006035,2.0,481,2507
14195,2033,0595093019,2.0,481,2508
14198,2033,0671025554,10.0,481,2592
14199,2033,0671027441,10.0,481,2601
14200,2033,0671519751,10.0,481,2634
14201,2033,0671524313,6.0,481,2640
14202,2033,0671676253,10.0,481,2686
14208,2033,0688117619,7.0,481,2897
14209,2033,0688149790,8.0,481,2899
14210,2033,0688161162,10.0,481,2908
14213,2033,0698119509,7.0,481,2944
14217,2033,0716723980,7.0,481,2952
14218,2033,0716724022,7.0,481,2953
14221,2033,0764550039,7.0,481,3092
14224,2033,0765342987,10.0,481,3096
14225,2033,0765345048,10.0,481,3098
14227,2033,0786861320,8.0,481,3143
14228,2033,0786880007,8.0,481,3155
14233,2033,0812090381,9.0,481,3265
14234,2033,0812500865,7.0,481,3266
14236,2033,0812516850,10.0,481,3286
14237,2033,0812520157,10.0,481,3288
14238,2033,0812521358,10.0,481,3292
14239,2033,0812523040,10.0,481,3293
14240,2033,0812523679,10.0,481,3295
14241,2033,0812532554,10.0,481,3302
14242,2033,0812532597,8.0,481,3303
14243,2033,0812532619,8.0,481,3304
14244,2033,0812532635,8.0,481,3305
14245,2033,0812532961,8.0,481,3306
14246,2033,0812532988,8.0,481,3307
14247,2033,0812533313,10.0,481,3309
14248,2033,0812533550,10.0,481,3312
14249,2033,0812533577,9.0,481,3313
14250,2033,0812533658,10.0,481,3314
14251,2033,0812535219,7.0,481,3316
14253,2033,0812575717,10.0,481,3333
14255,2033,0836204387,10.0,481,3381
14256,2033,0836218256,9.0,481,3385
14257,2033,0836218787,10.0,481,3387
14258,2033,0836220889,10.0,481,3390
14259,2033,0836221362,10.0,481,3393
14261,2033,0874936225,9.0,481,3461
14262,2033,0875962432,10.0,481,3465
14263,2033,0880887575,5.0,481,3493
14264,2033,0882710583,8.0,481,3499
14266,2033,0886773776,10.0,481,3518
14267,2033,0886773784,10.0,481,3519
14268,2033,0886774004,10.0,481,3520
14269,2033,0886774012,9.0,481,3521
14270,2033,0886774144,10.0,481,3522
14272,2033,0886774543,10.0,481,3524
14273,2033,0886774632,10.0,481,3525
14274,2033,0886775035,10.0,481,3528
14275,2033,0886775043,5.0,481,3529
14276,2033,0886775167,8.0,481,3530
14277,2033,0886775205,9.0,481,3531
14278,2033,0886775493,9.0,481,3533
14279,2033,0886775639,8.0,481,3534
14280,2033,0886775876,10.0,481,3535
14281,2033,0886776120,8.0,481,3538
14282,2033,0886776589,9.0,481,3539
14283,2033,0886776619,9.0,481,3540
14284,2033,0886777011,8.0,481,3542
14285,2033,0886777127,8.0,481,3543
14286,2033,0886777151,9.0,481,3544
14287,2033,0886777208,10.0,481,3546
14288,2033,0886777550,8.0,481,3547
14289,2033,0886777593,8.0,481,3548
14290,2033,0886777739,10.0,481,3549
14291,2033,0886778603,10.0,481,3551
14292,2033,0889652066,8.0,481,3560
14294,2033,0894716174,9.0,481,3579
14295,2033,0895295458,5.0,481,3585
14296,2033,0895779129,6.0,481,3591
14297,2033,0912500522,10.0,481,3619
14299,2033,0912500867,10.0,481,3620
14300,2033,0920668372,10.0,481,3627
14304,2033,0965921506,10.0,481,3659
14305,2033,0965987302,10.0,481,3661
14306,2033,1556432151,10.0,481,3728
14307,2033,1558506438,9.0,481,3744
14308,2033,1559274581,7.0,481,3765
14309,2033,156305700X,7.0,481,3792
14314,2033,1891400495,10.0,481,3963
14315,2035,0140376410,8.0,482,361
14316,2036,0452281296,8.0,483,2033
14317,2036,1573229326,9.0,483,3848
14318,2038,038072930X,8.0,484,1073
14319,2041,0060923717,7.0,485,111
14320,2041,0151003394,8.0,485,408
14321,2041,0316754315,3.0,485,635
14322,2041,0345406036,8.0,485,774
14323,2041,0385416342,7.0,485,1174
14324,2041,0385424736,7.0,485,1177
14326,2041,0671617028,8.0,485,2658
14327,2041,0671672576,6.0,485,2684
14328,2041,0679743243,5.0,485,2811
14329,2041,068483376X,1.0,485,2863
14330,2041,068484270X,5.0,485,2870
14333,2043,0345421825,10.0,486,783
14334,2045,8817844330,6.0,487,4458
14336,2046,0373123086,6.0,488,857
14344,2046,0380752123,10.0,488,1080
14357,2060,0380896931,9.0,489,1116
14359,2063,0971942315,8.0,490,3674
14361,2066,3455059554,4.0,491,4246
14362,2070,0553275860,9.0,492,2269
14365,2074,844140898X,8.0,493,4392
14367,2075,3423105518,10.0,494,4172
14370,2077,0380725398,5.0,495,1067
14372,2082,0590254715,8.0,496,2425
14375,2084,8420443026,8.0,497,4353
14377,2084,8420483885,7.0,497,4357
14379,2084,843396951X,7.0,497,4380
14380,2084,8434845091,6.0,497,4381
14381,2084,8440616368,9.0,497,4385
14383,2084,8440682441,6.0,497,4391
14385,2084,8474448174,7.0,497,4406
14387,2084,8477021473,8.0,497,4412
14388,2084,8478886818,8.0,497,4422
14389,2084,8484500020,8.0,497,4426
14390,2084,8484509125,6.0,497,4428
14393,2089,0446605239,10.0,498,1734
14397,2090,0380470845,8.0,499,1044
14402,2090,0440162041,10.0,499,1524
14412,2090,0671646575,5.0,499,2672
14413,2090,0671739778,6.0,499,2713
14414,2090,0679770232,5.0,499,2831
14417,2097,0060955775,9.0,500,135
14418,2099,0440224764,8.0,501,1574
14419,2103,0140259988,10.0,502,326
14420,2103,014029645X,10.0,502,345
14421,2103,0142003409,10.0,502,397
14422,2103,0385472951,9.0,502,1183
14423,2103,0395629497,10.0,502,1282
14424,2103,0441225691,9.0,502,1654
14425,2103,0451451686,10.0,502,1965
14426,2103,0671577727,10.0,502,2653
14427,2103,0671721720,10.0,502,2702
14428,2103,0671875965,10.0,502,2751
14429,2103,0679723374,6.0,502,2796
14430,2103,0679745963,7.0,502,2816
14431,2103,068486780X,8.0,502,2886
14432,2103,0716744481,7.0,502,2954
14437,2104,0671010115,8.0,503,2568
14438,2105,0671004549,7.0,504,2563
14439,2106,0312422601,5.0,505,536
14440,2106,0375509283,6.0,505,986
14441,2106,0553565915,8.0,505,2332
14444,2106,081297106X,6.0,505,3346
14445,2108,0553572997,9.0,506,2343
14446,2109,055356160X,4.0,507,2324
14448,2110,0060987529,7.0,508,150
14449,2110,0064472779,8.0,508,252
14450,2110,0140022651,10.0,508,282
14452,2110,0142302163,8.0,508,401
14453,2110,0151008116,5.0,508,411
14455,2110,015216250X,8.0,508,421
14457,2110,0345260627,10.0,508,677
14458,2110,0345283554,10.0,508,683
14459,2110,0345283929,10.0,508,684
14460,2110,034528710X,10.0,508,687
14461,2110,0345307674,10.0,508,692
14462,2110,0345314255,10.0,508,695
14463,2110,0345317580,10.0,508,697
14464,2110,0345335287,10.0,508,711
